latency_cycles, datasize, seal
29396.000000,64,true
29396.000000,64,true
29398.000000,64,true
29398.000000,64,true
29398.000000,64,true
29398.000000,64,true
29402.000000,64,true
29404.000000,64,true
29406.000000,64,true
29406.000000,64,true
29406.000000,64,true
29406.000000,64,true
29408.000000,64,true
29408.000000,64,true
29408.000000,64,true
29408.000000,64,true
29410.000000,64,true
29410.000000,64,true
29414.000000,64,true
29414.000000,64,true
29416.000000,64,true
29416.000000,64,true
29416.000000,64,true
29418.000000,64,true
29420.000000,64,true
29420.000000,64,true
29420.000000,64,true
29420.000000,64,true
29420.000000,64,true
29422.000000,64,true
29422.000000,64,true
29424.000000,64,true
29426.000000,64,true
29428.000000,64,true
29430.000000,64,true
29430.000000,64,true
29430.000000,64,true
29432.000000,64,true
29432.000000,64,true
29432.000000,64,true
29432.000000,64,true
29432.000000,64,true
29434.000000,64,true
29436.000000,64,true
29436.000000,64,true
29438.000000,64,true
29438.000000,64,true
29438.000000,64,true
29438.000000,64,true
29438.000000,64,true
29438.000000,64,true
29438.000000,64,true
29438.000000,64,true
29440.000000,64,true
29440.000000,64,true
29440.000000,64,true
29440.000000,64,true
29442.000000,64,true
29446.000000,64,true
29446.000000,64,true
29446.000000,64,true
29448.000000,64,true
29448.000000,64,true
29448.000000,64,true
29448.000000,64,true
29448.000000,64,true
29450.000000,64,true
29450.000000,64,true
29452.000000,64,true
29452.000000,64,true
29452.000000,64,true
29452.000000,64,true
29452.000000,64,true
29452.000000,64,true
29454.000000,64,true
29454.000000,64,true
29454.000000,64,true
29456.000000,64,true
29456.000000,64,true
29456.000000,64,true
29458.000000,64,true
29458.000000,64,true
29458.000000,64,true
29460.000000,64,true
29460.000000,64,true
29466.000000,64,true
29466.000000,64,true
29466.000000,64,true
29468.000000,64,true
29468.000000,64,true
29468.000000,64,true
29472.000000,64,true
29474.000000,64,true
29474.000000,64,true
29474.000000,64,true
29476.000000,64,true
29476.000000,64,true
29476.000000,64,true
29476.000000,64,true
29478.000000,64,true
29478.000000,64,true
29478.000000,64,true
29480.000000,64,true
29482.000000,64,true
29482.000000,64,true
29482.000000,64,true
29482.000000,64,true
29484.000000,64,true
29484.000000,64,true
29484.000000,64,true
29484.000000,64,true
29486.000000,64,true
29486.000000,64,true
29486.000000,64,true
29486.000000,64,true
29486.000000,64,true
29488.000000,64,true
29488.000000,64,true
29490.000000,64,true
29490.000000,64,true
29492.000000,64,true
29492.000000,64,true
29492.000000,64,true
29492.000000,64,true
29492.000000,64,true
29494.000000,64,true
29494.000000,64,true
29496.000000,64,true
29496.000000,64,true
29496.000000,64,true
29498.000000,64,true
29498.000000,64,true
29498.000000,64,true
29498.000000,64,true
29500.000000,64,true
29500.000000,64,true
29500.000000,64,true
29500.000000,64,true
29502.000000,64,true
29502.000000,64,true
29502.000000,64,true
29502.000000,64,true
29504.000000,64,true
29508.000000,64,true
29508.000000,64,true
29508.000000,64,true
29510.000000,64,true
29510.000000,64,true
29510.000000,64,true
29510.000000,64,true
29510.000000,64,true
29510.000000,64,true
29512.000000,64,true
29514.000000,64,true
29516.000000,64,true
29516.000000,64,true
29516.000000,64,true
29516.000000,64,true
29516.000000,64,true
29518.000000,64,true
29518.000000,64,true
29518.000000,64,true
29518.000000,64,true
29518.000000,64,true
29518.000000,64,true
29520.000000,64,true
29520.000000,64,true
29520.000000,64,true
29520.000000,64,true
29522.000000,64,true
29522.000000,64,true
29524.000000,64,true
29526.000000,64,true
29526.000000,64,true
29526.000000,64,true
29526.000000,64,true
29526.000000,64,true
29528.000000,64,true
29530.000000,64,true
29530.000000,64,true
29530.000000,64,true
29530.000000,64,true
29532.000000,64,true
29532.000000,64,true
29534.000000,64,true
29536.000000,64,true
29536.000000,64,true
29536.000000,64,true
29536.000000,64,true
29538.000000,64,true
29540.000000,64,true
29540.000000,64,true
29542.000000,64,true
29542.000000,64,true
29544.000000,64,true
29544.000000,64,true
29544.000000,64,true
29544.000000,64,true
29546.000000,64,true
29546.000000,64,true
29546.000000,64,true
29546.000000,64,true
29546.000000,64,true
29548.000000,64,true
29548.000000,64,true
29552.000000,64,true
29552.000000,64,true
29554.000000,64,true
29556.000000,64,true
29556.000000,64,true
29558.000000,64,true
29558.000000,64,true
29560.000000,64,true
29560.000000,64,true
29560.000000,64,true
29562.000000,64,true
29562.000000,64,true
29564.000000,64,true
29564.000000,64,true
29564.000000,64,true
29566.000000,64,true
29566.000000,64,true
29566.000000,64,true
29566.000000,64,true
29568.000000,64,true
29568.000000,64,true
29568.000000,64,true
29570.000000,64,true
29570.000000,64,true
29570.000000,64,true
29570.000000,64,true
29572.000000,64,true
29574.000000,64,true
29576.000000,64,true
29576.000000,64,true
29576.000000,64,true
29576.000000,64,true
29576.000000,64,true
29578.000000,64,true
29578.000000,64,true
29578.000000,64,true
29580.000000,64,true
29580.000000,64,true
29580.000000,64,true
29580.000000,64,true
29582.000000,64,true
29584.000000,64,true
29586.000000,64,true
29586.000000,64,true
29586.000000,64,true
29588.000000,64,true
29590.000000,64,true
29590.000000,64,true
29590.000000,64,true
29590.000000,64,true
29590.000000,64,true
29590.000000,64,true
29590.000000,64,true
29592.000000,64,true
29594.000000,64,true
29594.000000,64,true
29594.000000,64,true
29594.000000,64,true
29594.000000,64,true
29596.000000,64,true
29596.000000,64,true
29598.000000,64,true
29598.000000,64,true
29600.000000,64,true
29600.000000,64,true
29600.000000,64,true
29600.000000,64,true
29602.000000,64,true
29602.000000,64,true
29602.000000,64,true
29604.000000,64,true
29604.000000,64,true
29604.000000,64,true
29604.000000,64,true
29604.000000,64,true
29606.000000,64,true
29606.000000,64,true
29606.000000,64,true
29606.000000,64,true
29608.000000,64,true
29608.000000,64,true
29608.000000,64,true
29608.000000,64,true
29608.000000,64,true
29610.000000,64,true
29610.000000,64,true
29610.000000,64,true
29612.000000,64,true
29614.000000,64,true
29614.000000,64,true
29614.000000,64,true
29616.000000,64,true
29616.000000,64,true
29618.000000,64,true
29618.000000,64,true
29620.000000,64,true
29620.000000,64,true
29622.000000,64,true
29622.000000,64,true
29626.000000,64,true
29626.000000,64,true
29628.000000,64,true
29630.000000,64,true
29630.000000,64,true
29630.000000,64,true
29630.000000,64,true
29630.000000,64,true
29630.000000,64,true
29632.000000,64,true
29632.000000,64,true
29632.000000,64,true
29634.000000,64,true
29634.000000,64,true
29636.000000,64,true
29636.000000,64,true
29638.000000,64,true
29644.000000,64,true
29644.000000,64,true
29646.000000,64,true
29646.000000,64,true
29648.000000,64,true
29650.000000,64,true
29650.000000,64,true
29650.000000,64,true
29650.000000,64,true
29652.000000,64,true
29652.000000,64,true
29654.000000,64,true
29654.000000,64,true
29654.000000,64,true
29654.000000,64,true
29654.000000,64,true
29654.000000,64,true
29656.000000,64,true
29658.000000,64,true
29658.000000,64,true
29658.000000,64,true
29660.000000,64,true
29660.000000,64,true
29660.000000,64,true
29660.000000,64,true
29662.000000,64,true
29662.000000,64,true
29664.000000,64,true
29664.000000,64,true
29664.000000,64,true
29664.000000,64,true
29664.000000,64,true
29666.000000,64,true
29668.000000,64,true
29668.000000,64,true
29668.000000,64,true
29668.000000,64,true
29670.000000,64,true
29670.000000,64,true
29674.000000,64,true
29674.000000,64,true
29674.000000,64,true
29676.000000,64,true
29678.000000,64,true
29678.000000,64,true
29678.000000,64,true
29678.000000,64,true
29680.000000,64,true
29680.000000,64,true
29682.000000,64,true
29682.000000,64,true
29686.000000,64,true
29686.000000,64,true
29690.000000,64,true
29690.000000,64,true
29690.000000,64,true
29690.000000,64,true
29692.000000,64,true
29692.000000,64,true
29694.000000,64,true
29694.000000,64,true
29696.000000,64,true
29696.000000,64,true
29696.000000,64,true
29696.000000,64,true
29698.000000,64,true
29698.000000,64,true
29698.000000,64,true
29700.000000,64,true
29700.000000,64,true
29702.000000,64,true
29702.000000,64,true
29702.000000,64,true
29704.000000,64,true
29706.000000,64,true
29708.000000,64,true
29708.000000,64,true
29710.000000,64,true
29710.000000,64,true
29710.000000,64,true
29712.000000,64,true
29712.000000,64,true
29712.000000,64,true
29712.000000,64,true
29712.000000,64,true
29714.000000,64,true
29714.000000,64,true
29714.000000,64,true
29714.000000,64,true
29714.000000,64,true
29716.000000,64,true
29716.000000,64,true
29718.000000,64,true
29718.000000,64,true
29718.000000,64,true
29720.000000,64,true
29720.000000,64,true
29720.000000,64,true
29722.000000,64,true
29722.000000,64,true
29722.000000,64,true
29724.000000,64,true
29726.000000,64,true
29728.000000,64,true
29728.000000,64,true
29730.000000,64,true
29730.000000,64,true
29732.000000,64,true
29734.000000,64,true
29736.000000,64,true
29736.000000,64,true
29740.000000,64,true
29740.000000,64,true
29742.000000,64,true
29742.000000,64,true
29742.000000,64,true
29742.000000,64,true
29744.000000,64,true
29744.000000,64,true
29748.000000,64,true
29748.000000,64,true
29748.000000,64,true
29748.000000,64,true
29748.000000,64,true
29750.000000,64,true
29750.000000,64,true
29750.000000,64,true
29754.000000,64,true
29754.000000,64,true
29754.000000,64,true
29754.000000,64,true
29756.000000,64,true
29758.000000,64,true
29762.000000,64,true
29762.000000,64,true
29762.000000,64,true
29764.000000,64,true
29766.000000,64,true
29766.000000,64,true
29766.000000,64,true
29770.000000,64,true
29770.000000,64,true
29770.000000,64,true
29772.000000,64,true
29772.000000,64,true
29772.000000,64,true
29772.000000,64,true
29774.000000,64,true
29774.000000,64,true
29776.000000,64,true
29776.000000,64,true
29778.000000,64,true
29778.000000,64,true
29778.000000,64,true
29780.000000,64,true
29780.000000,64,true
29780.000000,64,true
29784.000000,64,true
29784.000000,64,true
29784.000000,64,true
29786.000000,64,true
29788.000000,64,true
29788.000000,64,true
29790.000000,64,true
29790.000000,64,true
29794.000000,64,true
29794.000000,64,true
29796.000000,64,true
29800.000000,64,true
29800.000000,64,true
29800.000000,64,true
29800.000000,64,true
29800.000000,64,true
29800.000000,64,true
29802.000000,64,true
29802.000000,64,true
29804.000000,64,true
29806.000000,64,true
29806.000000,64,true
29808.000000,64,true
29808.000000,64,true
29814.000000,64,true
29816.000000,64,true
29816.000000,64,true
29818.000000,64,true
29822.000000,64,true
29822.000000,64,true
29826.000000,64,true
29826.000000,64,true
29828.000000,64,true
29828.000000,64,true
29830.000000,64,true
29830.000000,64,true
29830.000000,64,true
29830.000000,64,true
29830.000000,64,true
29830.000000,64,true
29832.000000,64,true
29832.000000,64,true
29832.000000,64,true
29836.000000,64,true
29836.000000,64,true
29838.000000,64,true
29838.000000,64,true
29838.000000,64,true
29838.000000,64,true
29840.000000,64,true
29840.000000,64,true
29842.000000,64,true
29844.000000,64,true
29844.000000,64,true
29844.000000,64,true
29846.000000,64,true
29846.000000,64,true
29846.000000,64,true
29846.000000,64,true
29848.000000,64,true
29848.000000,64,true
29852.000000,64,true
29852.000000,64,true
29852.000000,64,true
29858.000000,64,true
29860.000000,64,true
29862.000000,64,true
29862.000000,64,true
29864.000000,64,true
29864.000000,64,true
29864.000000,64,true
29866.000000,64,true
29868.000000,64,true
29868.000000,64,true
29868.000000,64,true
29870.000000,64,true
29870.000000,64,true
29874.000000,64,true
29874.000000,64,true
29874.000000,64,true
29876.000000,64,true
29876.000000,64,true
29876.000000,64,true
29876.000000,64,true
29878.000000,64,true
29878.000000,64,true
29880.000000,64,true
29880.000000,64,true
29880.000000,64,true
29886.000000,64,true
29890.000000,64,true
29894.000000,64,true
29894.000000,64,true
29894.000000,64,true
29896.000000,64,true
29896.000000,64,true
29898.000000,64,true
29900.000000,64,true
29902.000000,64,true
29904.000000,64,true
29904.000000,64,true
29906.000000,64,true
29906.000000,64,true
29908.000000,64,true
29908.000000,64,true
29908.000000,64,true
29908.000000,64,true
29910.000000,64,true
29910.000000,64,true
29910.000000,64,true
29912.000000,64,true
29912.000000,64,true
29914.000000,64,true
29914.000000,64,true
29916.000000,64,true
29916.000000,64,true
29918.000000,64,true
29918.000000,64,true
29918.000000,64,true
29918.000000,64,true
29924.000000,64,true
29924.000000,64,true
29924.000000,64,true
29928.000000,64,true
29930.000000,64,true
29932.000000,64,true
29938.000000,64,true
29944.000000,64,true
29944.000000,64,true
29944.000000,64,true
29946.000000,64,true
29948.000000,64,true
29948.000000,64,true
29948.000000,64,true
29950.000000,64,true
29950.000000,64,true
29952.000000,64,true
29952.000000,64,true
29952.000000,64,true
29952.000000,64,true
29952.000000,64,true
29956.000000,64,true
29956.000000,64,true
29956.000000,64,true
29956.000000,64,true
29956.000000,64,true
29958.000000,64,true
29958.000000,64,true
29960.000000,64,true
29962.000000,64,true
29962.000000,64,true
29964.000000,64,true
29964.000000,64,true
29964.000000,64,true
29966.000000,64,true
29968.000000,64,true
29970.000000,64,true
29970.000000,64,true
29972.000000,64,true
29972.000000,64,true
29976.000000,64,true
29978.000000,64,true
29980.000000,64,true
29980.000000,64,true
29984.000000,64,true
29986.000000,64,true
29988.000000,64,true
29992.000000,64,true
29994.000000,64,true
29996.000000,64,true
29998.000000,64,true
29998.000000,64,true
30002.000000,64,true
30002.000000,64,true
30002.000000,64,true
30002.000000,64,true
30004.000000,64,true
30004.000000,64,true
30004.000000,64,true
30004.000000,64,true
30006.000000,64,true
30008.000000,64,true
30008.000000,64,true
30008.000000,64,true
30010.000000,64,true
30010.000000,64,true
30012.000000,64,true
30012.000000,64,true
30014.000000,64,true
30014.000000,64,true
30016.000000,64,true
30018.000000,64,true
30018.000000,64,true
30018.000000,64,true
30020.000000,64,true
30020.000000,64,true
30022.000000,64,true
30022.000000,64,true
30022.000000,64,true
30024.000000,64,true
30024.000000,64,true
30024.000000,64,true
30028.000000,64,true
30030.000000,64,true
30030.000000,64,true
30030.000000,64,true
30032.000000,64,true
30032.000000,64,true
30038.000000,64,true
30038.000000,64,true
30038.000000,64,true
30038.000000,64,true
30040.000000,64,true
30040.000000,64,true
30042.000000,64,true
30044.000000,64,true
30044.000000,64,true
30046.000000,64,true
30046.000000,64,true
30048.000000,64,true
30048.000000,64,true
30052.000000,64,true
30052.000000,64,true
30052.000000,64,true
30054.000000,64,true
30056.000000,64,true
30056.000000,64,true
30056.000000,64,true
30058.000000,64,true
30058.000000,64,true
30060.000000,64,true
30060.000000,64,true
30062.000000,64,true
30062.000000,64,true
30062.000000,64,true
30064.000000,64,true
30064.000000,64,true
30066.000000,64,true
30066.000000,64,true
30070.000000,64,true
30072.000000,64,true
30074.000000,64,true
30078.000000,64,true
30078.000000,64,true
30080.000000,64,true
30080.000000,64,true
30082.000000,64,true
30082.000000,64,true
30084.000000,64,true
30084.000000,64,true
30086.000000,64,true
30090.000000,64,true
30092.000000,64,true
30092.000000,64,true
30096.000000,64,true
30096.000000,64,true
30096.000000,64,true
30098.000000,64,true
30100.000000,64,true
30102.000000,64,true
30104.000000,64,true
30106.000000,64,true
30110.000000,64,true
30112.000000,64,true
30114.000000,64,true
30116.000000,64,true
30118.000000,64,true
30118.000000,64,true
30120.000000,64,true
30122.000000,64,true
30122.000000,64,true
30126.000000,64,true
30126.000000,64,true
30128.000000,64,true
30132.000000,64,true
30132.000000,64,true
30132.000000,64,true
30134.000000,64,true
30134.000000,64,true
30134.000000,64,true
30136.000000,64,true
30136.000000,64,true
30138.000000,64,true
30138.000000,64,true
30144.000000,64,true
30148.000000,64,true
30150.000000,64,true
30154.000000,64,true
30156.000000,64,true
30156.000000,64,true
30158.000000,64,true
30158.000000,64,true
30158.000000,64,true
30160.000000,64,true
30162.000000,64,true
30164.000000,64,true
30164.000000,64,true
30168.000000,64,true
30170.000000,64,true
30172.000000,64,true
30174.000000,64,true
30176.000000,64,true
30176.000000,64,true
30176.000000,64,true
30176.000000,64,true
30176.000000,64,true
30178.000000,64,true
30180.000000,64,true
30182.000000,64,true
30184.000000,64,true
30184.000000,64,true
30186.000000,64,true
30190.000000,64,true
30194.000000,64,true
30196.000000,64,true
30196.000000,64,true
30198.000000,64,true
30200.000000,64,true
30202.000000,64,true
30206.000000,64,true
30206.000000,64,true
30206.000000,64,true
30206.000000,64,true
30210.000000,64,true
30212.000000,64,true
30220.000000,64,true
30228.000000,64,true
30228.000000,64,true
30230.000000,64,true
30230.000000,64,true
30232.000000,64,true
30234.000000,64,true
30234.000000,64,true
30236.000000,64,true
30238.000000,64,true
30240.000000,64,true
30240.000000,64,true
30240.000000,64,true
30242.000000,64,true
30244.000000,64,true
30244.000000,64,true
30248.000000,64,true
30252.000000,64,true
30256.000000,64,true
30256.000000,64,true
30256.000000,64,true
30256.000000,64,true
30258.000000,64,true
30258.000000,64,true
30258.000000,64,true
30266.000000,64,true
30268.000000,64,true
30268.000000,64,true
30270.000000,64,true
30274.000000,64,true
30274.000000,64,true
30274.000000,64,true
30278.000000,64,true
30282.000000,64,true
30284.000000,64,true
30286.000000,64,true
30290.000000,64,true
30292.000000,64,true
30292.000000,64,true
30294.000000,64,true
30294.000000,64,true
30298.000000,64,true
30302.000000,64,true
30304.000000,64,true
30306.000000,64,true
30310.000000,64,true
30316.000000,64,true
30320.000000,64,true
30320.000000,64,true
30320.000000,64,true
30320.000000,64,true
30322.000000,64,true
30326.000000,64,true
30326.000000,64,true
30328.000000,64,true
30328.000000,64,true
30330.000000,64,true
30334.000000,64,true
30334.000000,64,true
30338.000000,64,true
30340.000000,64,true
30362.000000,64,true
30368.000000,64,true
30370.000000,64,true
30372.000000,64,true
30372.000000,64,true
30372.000000,64,true
30380.000000,64,true
30382.000000,64,true
30388.000000,64,true
30390.000000,64,true
30392.000000,64,true
30394.000000,64,true
30394.000000,64,true
30396.000000,64,true
30408.000000,64,true
30408.000000,64,true
30412.000000,64,true
30414.000000,64,true
30420.000000,64,true
30426.000000,64,true
30432.000000,64,true
30432.000000,64,true
30432.000000,64,true
30434.000000,64,true
30438.000000,64,true
30450.000000,64,true
30450.000000,64,true
30456.000000,64,true
30456.000000,64,true
30458.000000,64,true
30464.000000,64,true
30472.000000,64,true
30476.000000,64,true
30476.000000,64,true
30478.000000,64,true
30482.000000,64,true
30482.000000,64,true
30484.000000,64,true
30484.000000,64,true
30488.000000,64,true
30508.000000,64,true
30512.000000,64,true
30522.000000,64,true
30524.000000,64,true
30532.000000,64,true
30534.000000,64,true
30538.000000,64,true
30540.000000,64,true
30544.000000,64,true
30550.000000,64,true
30556.000000,64,true
30556.000000,64,true
30560.000000,64,true
30562.000000,64,true
30562.000000,64,true
30564.000000,64,true
30568.000000,64,true
30574.000000,64,true
30578.000000,64,true
30582.000000,64,true
30588.000000,64,true
30590.000000,64,true
30590.000000,64,true
30596.000000,64,true
30596.000000,64,true
30602.000000,64,true
30602.000000,64,true
30606.000000,64,true
30626.000000,64,true
30628.000000,64,true
30640.000000,64,true
30642.000000,64,true
30644.000000,64,true
30650.000000,64,true
30660.000000,64,true
30662.000000,64,true
30666.000000,64,true
30666.000000,64,true
30670.000000,64,true
30672.000000,64,true
30672.000000,64,true
30674.000000,64,true
30676.000000,64,true
30680.000000,64,true
30688.000000,64,true
30690.000000,64,true
30694.000000,64,true
30698.000000,64,true
30702.000000,64,true
30704.000000,64,true
30708.000000,64,true
30712.000000,64,true
30714.000000,64,true
30718.000000,64,true
30724.000000,64,true
30736.000000,64,true
30738.000000,64,true
30750.000000,64,true
30752.000000,64,true
30754.000000,64,true
30754.000000,64,true
30756.000000,64,true
30762.000000,64,true
30774.000000,64,true
30780.000000,64,true
30784.000000,64,true
30792.000000,64,true
30800.000000,64,true
30810.000000,64,true
30820.000000,64,true
30820.000000,64,true
30832.000000,64,true
30836.000000,64,true
30838.000000,64,true
30844.000000,64,true
30848.000000,64,true
30856.000000,64,true
30862.000000,64,true
30868.000000,64,true
30870.000000,64,true
30872.000000,64,true
30876.000000,64,true
30880.000000,64,true
30884.000000,64,true
30890.000000,64,true
30898.000000,64,true
30900.000000,64,true
30908.000000,64,true
30928.000000,64,true
30928.000000,64,true
30958.000000,64,true
30980.000000,64,true
30986.000000,64,true
31012.000000,64,true
31018.000000,64,true
31026.000000,64,true
31066.000000,64,true
31068.000000,64,true
31074.000000,64,true
31092.000000,64,true
31120.000000,64,true
31122.000000,64,true
31144.000000,64,true
31172.000000,64,true
31282.000000,64,true
31296.000000,64,true
31330.000000,64,true
31348.000000,64,true
31394.000000,64,true
31412.000000,64,true
31414.000000,64,true
31456.000000,64,true
31562.000000,64,true
31618.000000,64,true
31802.000000,64,true
31872.000000,64,true
32026.000000,64,true
32792.000000,64,true
33594.000000,64,true
33648.000000,64,true
33670.000000,64,true
33688.000000,64,true
33704.000000,64,true
33710.000000,64,true
33716.000000,64,true
33720.000000,64,true
33728.000000,64,true
33758.000000,64,true
33762.000000,64,true
33766.000000,64,true
33780.000000,64,true
33796.000000,64,true
33800.000000,64,true
33812.000000,64,true
33860.000000,64,true
33866.000000,64,true
33870.000000,64,true
33876.000000,64,true
33898.000000,64,true
33908.000000,64,true
33920.000000,64,true
33932.000000,64,true
33938.000000,64,true
33948.000000,64,true
33962.000000,64,true
33980.000000,64,true
33988.000000,64,true
33996.000000,64,true
33998.000000,64,true
34020.000000,64,true
34024.000000,64,true
34038.000000,64,true
34042.000000,64,true
34042.000000,64,true
34052.000000,64,true
34054.000000,64,true
34056.000000,64,true
34064.000000,64,true
34070.000000,64,true
34070.000000,64,true
34070.000000,64,true
34094.000000,64,true
34100.000000,64,true
34106.000000,64,true
34106.000000,64,true
34126.000000,64,true
34126.000000,64,true
34126.000000,64,true
34130.000000,64,true
34136.000000,64,true
34142.000000,64,true
34144.000000,64,true
34152.000000,64,true
34152.000000,64,true
34158.000000,64,true
34160.000000,64,true
34160.000000,64,true
34164.000000,64,true
34164.000000,64,true
34168.000000,64,true
34172.000000,64,true
34186.000000,64,true
34196.000000,64,true
34200.000000,64,true
34200.000000,64,true
34210.000000,64,true
34216.000000,64,true
34224.000000,64,true
34230.000000,64,true
34232.000000,64,true
34264.000000,64,true
34288.000000,64,true
34302.000000,64,true
34306.000000,64,true
34308.000000,64,true
34314.000000,64,true
34316.000000,64,true
34322.000000,64,true
34334.000000,64,true
34336.000000,64,true
34344.000000,64,true
34350.000000,64,true
34358.000000,64,true
34366.000000,64,true
34368.000000,64,true
34374.000000,64,true
34380.000000,64,true
34382.000000,64,true
34384.000000,64,true
34386.000000,64,true
34394.000000,64,true
34404.000000,64,true
34440.000000,64,true
34450.000000,64,true
34456.000000,64,true
34460.000000,64,true
34462.000000,64,true
34464.000000,64,true
34464.000000,64,true
34474.000000,64,true
34476.000000,64,true
34476.000000,64,true
34484.000000,64,true
34484.000000,64,true
34492.000000,64,true
34498.000000,64,true
34508.000000,64,true
34510.000000,64,true
34514.000000,64,true
34516.000000,64,true
34528.000000,64,true
34530.000000,64,true
34544.000000,64,true
34548.000000,64,true
34564.000000,64,true
34564.000000,64,true
34568.000000,64,true
34572.000000,64,true
34574.000000,64,true
34576.000000,64,true
34578.000000,64,true
34580.000000,64,true
34588.000000,64,true
34594.000000,64,true
34602.000000,64,true
34606.000000,64,true
34610.000000,64,true
34614.000000,64,true
34622.000000,64,true
34630.000000,64,true
34634.000000,64,true
34636.000000,64,true
34644.000000,64,true
34654.000000,64,true
34660.000000,64,true
34660.000000,64,true
34668.000000,64,true
34672.000000,64,true
34674.000000,64,true
34678.000000,64,true
34692.000000,64,true
34694.000000,64,true
34696.000000,64,true
34696.000000,64,true
34714.000000,64,true
34718.000000,64,true
34718.000000,64,true
34724.000000,64,true
34726.000000,64,true
34738.000000,64,true
34754.000000,64,true
34766.000000,64,true
34770.000000,64,true
34778.000000,64,true
34806.000000,64,true
34806.000000,64,true
34810.000000,64,true
34822.000000,64,true
34822.000000,64,true
34832.000000,64,true
34834.000000,64,true
34854.000000,64,true
34862.000000,64,true
34864.000000,64,true
34872.000000,64,true
34872.000000,64,true
34876.000000,64,true
34896.000000,64,true
34896.000000,64,true
34904.000000,64,true
34908.000000,64,true
34910.000000,64,true
34912.000000,64,true
34914.000000,64,true
34936.000000,64,true
34956.000000,64,true
34962.000000,64,true
34962.000000,64,true
34972.000000,64,true
34974.000000,64,true
35006.000000,64,true
35008.000000,64,true
35010.000000,64,true
35012.000000,64,true
35014.000000,64,true
35034.000000,64,true
35036.000000,64,true
35038.000000,64,true
35044.000000,64,true
35046.000000,64,true
35062.000000,64,true
35076.000000,64,true
35078.000000,64,true
35080.000000,64,true
35082.000000,64,true
35086.000000,64,true
35098.000000,64,true
35100.000000,64,true
35102.000000,64,true
35122.000000,64,true
35128.000000,64,true
35160.000000,64,true
35162.000000,64,true
35172.000000,64,true
35200.000000,64,true
35210.000000,64,true
35214.000000,64,true
35216.000000,64,true
35228.000000,64,true
35236.000000,64,true
35242.000000,64,true
35262.000000,64,true
35266.000000,64,true
35272.000000,64,true
35276.000000,64,true
35278.000000,64,true
35288.000000,64,true
35318.000000,64,true
35332.000000,64,true
35344.000000,64,true
35354.000000,64,true
35360.000000,64,true
35386.000000,64,true
35394.000000,64,true
35398.000000,64,true
35436.000000,64,true
35444.000000,64,true
35446.000000,64,true
35448.000000,64,true
35454.000000,64,true
35486.000000,64,true
35508.000000,64,true
35514.000000,64,true
35558.000000,64,true
35576.000000,64,true
35578.000000,64,true
35592.000000,64,true
35612.000000,64,true
35624.000000,64,true
35674.000000,64,true
35678.000000,64,true
35680.000000,64,true
35680.000000,64,true
35706.000000,64,true
35776.000000,64,true
35786.000000,64,true
35790.000000,64,true
35826.000000,64,true
35854.000000,64,true
35884.000000,64,true
35896.000000,64,true
35900.000000,64,true
35914.000000,64,true
35914.000000,64,true
35932.000000,64,true
35950.000000,64,true
35960.000000,64,true
35988.000000,64,true
36000.000000,64,true
36050.000000,64,true
36062.000000,64,true
36104.000000,64,true
36166.000000,64,true
36170.000000,64,true
36200.000000,64,true
36218.000000,64,true
36262.000000,64,true
36276.000000,64,true
36310.000000,64,true
36342.000000,64,true
36364.000000,64,true
36394.000000,64,true
36458.000000,64,true
36468.000000,64,true
36486.000000,64,true
36532.000000,64,true
36534.000000,64,true
36536.000000,64,true
37040.000000,64,true
37098.000000,64,true
37120.000000,64,true
37132.000000,64,true
37200.000000,64,true
37276.000000,64,true
37284.000000,64,true
37304.000000,64,true
37362.000000,64,true
37364.000000,64,true
37374.000000,64,true
37432.000000,64,true
37470.000000,64,true
37482.000000,64,true
37568.000000,64,true
37630.000000,64,true
37730.000000,64,true
37790.000000,64,true
37966.000000,64,true
38046.000000,64,true
38222.000000,64,true
38364.000000,64,true
38636.000000,64,true
39172.000000,64,true
39308.000000,64,true
40042.000000,64,true
41242.000000,64,true
41836.000000,64,true
43492.000000,64,true
44790.000000,64,true
48186.000000,64,true
49468.000000,64,true
51962.000000,64,true
52714.000000,64,true
52816.000000,64,true
52866.000000,64,true
54452.000000,64,true
58528.000000,64,true
68562.000000,64,true
28674.000000,128,true
28748.000000,128,true
28750.000000,128,true
28754.000000,128,true
28760.000000,128,true
28778.000000,128,true
28780.000000,128,true
28780.000000,128,true
28782.000000,128,true
28792.000000,128,true
28792.000000,128,true
28792.000000,128,true
28794.000000,128,true
28796.000000,128,true
28802.000000,128,true
28804.000000,128,true
28804.000000,128,true
28806.000000,128,true
28812.000000,128,true
28822.000000,128,true
28824.000000,128,true
28832.000000,128,true
28832.000000,128,true
28834.000000,128,true
28838.000000,128,true
28838.000000,128,true
28840.000000,128,true
28842.000000,128,true
28842.000000,128,true
28846.000000,128,true
28848.000000,128,true
28848.000000,128,true
28848.000000,128,true
28850.000000,128,true
28852.000000,128,true
28854.000000,128,true
28854.000000,128,true
28854.000000,128,true
28856.000000,128,true
28856.000000,128,true
28858.000000,128,true
28858.000000,128,true
28862.000000,128,true
28862.000000,128,true
28864.000000,128,true
28866.000000,128,true
28866.000000,128,true
28868.000000,128,true
28870.000000,128,true
28870.000000,128,true
28872.000000,128,true
28872.000000,128,true
28874.000000,128,true
28874.000000,128,true
28874.000000,128,true
28876.000000,128,true
28878.000000,128,true
